review_id,type,typeName,content,grade,createDate,likeCount,goodsNo,goodsName,brandName,brandEnglishName,brand,brandBestYn,goodsCreateDate,goodsOption,option_color,option_size,userNickName,reviewSex,userHeight,userWeight,userLevel,commentCount,commentReplyCount,isFirstReview,orderOptionNo,channelSource,review_image_urls,product_image_url,사이즈,화면 대비 색감,퀄리티,신축성
56362477,style,스타일,마음에 들어 두번째 구매합니다~가볍고  길이 적당해서 자주 입게 될것같아요~,5,2024-03-04T12:48:48.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,원재맘,여성,157,51,4,0,0,1,249650075,musinsa,https:/data/estimate/2820939_0/gallery_65e5449f26765.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
56285778,style,스타일,회색 트레이닝 복 사고 너무 마음에 들어서 구매했는데 재질이 조금 달라요. 검은색은 일반 트레이닝보다 더 매끈? 소재가 다른데 오히려 더 깔끔해 보이고 여기저기 입기 좋은 것 같아요. 핀턱이 들어가서 핏도 예쁘고 깔끔하네요!,5,2024-03-02T11:03:29.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,개는멍멍,여성,161,50,5,0,0,1,244919195,musinsa,https:/data/estimate/2820939_0/gallery_65e288ef9c58a.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
56264017,photo,상품 사진,"후기대로 길이가 길어서 허리를 한번 접었어요
s로 교환할까 하다가 
길이빼고눈 핏이 너무 마움에 들어서 그냥 접어 입기로 했어요",5,2024-03-01T17:20:21.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,M,,,단호한광주스판,여성,164,56,3,0,0,1,246840289,musinsa,https:/data/estimate/2820939_0/gallery_65e18fc4375a0.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
56264004,style,스타일,"후기대로 길이가 길어서 허리를 한번 접었어요
s로 교환할까 하다가 
길이빼고는 핏이 너무 마음에 들어서 그냥 접어 입기로 했어요",5,2024-03-01T17:19:56.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,M,,,단호한광주스판,여성,164,56,3,0,0,1,246840289,musinsa,https:/data/estimate/2820939_0/gallery_65e18fab6a94d.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
56247272,style,스타일,"앞에 주름이 있고 소재가 탄탄해서 트레이닝복 같지않고 착용감이 무척 편해요. 통이 크고 큰 키인데도 기장감이 길어요.
다만 단점이 쨍한 블랙이 아니고 살짝 물빠짐이 있어 보이는 블랙이에요. 교복처럼 잘입고 다닙니다.",5,2024-03-01T03:33:49.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,M,,,유명한금색봄웜톤,여성,170,64,5,0,0,1,229794230,musinsa,https:/data/estimate/2820939_0/gallery_65e0ce0c49ec0.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
56228434,photo,상품 사진,교복템으로 진짜 맨날 입고 다니고 편하고 너무 예뻐요,5,2024-02-29T18:49:38.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,L,,,멋진영국프레피,여성,168,60,3,0,0,1,237103899,musinsa,https:/data/estimate/2820939_0/gallery_65e05330b2ba4.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
56225604,photo,상품 사진,엄청 편한데 핀턱있어서 은근 단정해보여서 좋아요 163인데 s하니까 길이 딱 맞아요,5,2024-02-29T17:35:18.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,xizs,여성,163,56,5,0,0,1,248120841,musinsa,https:/data/estimate/2820939_0/gallery_65e041c492799.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
56141485,style,스타일,"XS 했어도 괜찮을 것 같아요ㅎㅎ
길어서 배꼽 위로 추켜올려 입으니 바닥에 안끌리네요🥹
제가 다리가 짧은 걸수도ㅠㅠ",5,2024-02-27T20:22:40.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,미뜨어,여성,164,53,5,0,0,1,233893038,musinsa,https:/data/estimate/2820939_0/gallery_65ddc5fe98182.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
56141286,photo,상품 사진,"XS 했어도 괜찮을 것 같아요ㅎㅎ
길어서 배꼽 위로 추켜올려 입으니 바닥에 안끌리네요🥹
제가 다리가 짧은 걸수도ㅠㅠ",5,2024-02-27T20:19:22.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,미뜨어,여성,164,53,5,0,0,1,233893038,musinsa,https:/data/estimate/2820939_0/gallery_65ddc5393533a.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
56140440,style,스타일,핏 완전 맘에 들어요 중간에 딱 잡혀있어서 편하게 출근하는 날에 입어도 굿이에요 믹 츄리닝같지 않아서 교복처럼 입을 것 같아요 여름되기 전까지 엄청 입을듯,5,2024-02-27T20:03:12.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,xizs,여성,163,56,5,0,0,1,248120841,musinsa,https:/data/estimate/2820939_0/gallery_65ddc16e8a418.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55954280,style,스타일,"허리랑, 바지 길이가 아주 잘 맞아요. 무탠다드 바지는 가격도 괜찮고 핏이나 사이즈도 잘 맞아서 매번 성공적이군요",5,2024-02-23T00:12:57.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,보뤼리,여성,163,52,5,0,0,1,247721972,musinsa,https:/data/estimate/2820939_0/gallery_65d7647795a65.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55922772,photo,상품 사진,흰색.그레이색 있는데 블랙도샀습니다.너무편해요,5,2024-02-22T12:05:38.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,mh88,여성,162,55,5,0,0,1,247017356,musinsa,https:/data/estimate/2820939_0/gallery_65d6ba00aee59.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55899273,style,스타일,상체 운동 할 때는 레깅스 입는 게 조금은 불편해서 지인이 팬츠 사서 입어 보니 운동할 때도 좋고 일상생활에도 편하다고 해서 구입했는데 역시나 스타일리쉬 하고 가격대비 질도 너무 좋네요 다른 칼라도 구입하고 싶어요,5,2024-02-21T19:43:37.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,청량한베이지비즈,여성,166,63,4,0,0,1,246282432,musinsa,https:/data/estimate/2820939_0/gallery_65d5d3d7c88bc.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55854295,photo,상품 사진,"바지 끌리지않는 선에서 적당히 길고 좋아요 핏도 너무예뻐서 다른색도 추가구매하러갑니다. 다만 두께는 좀 얇은편이에요!
",5,2024-02-20T20:21:08.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,jhdri,여성,165,49,5,0,0,1,247384102,musinsa,https:/data/estimate/2820939_0/gallery_65d48b2339367.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55687568,style,스타일,편하고 예뻐요! 다른 색으로도 또 구매할 계획 입니다.,5,2024-02-16T23:00:41.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,상냥한런던디자인,여성,158,43,5,0,0,1,244500842,musinsa,https:/data/estimate/2820939_0/gallery_65cf6a885b474.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55669853,photo,상품 사진,하체비만이라 핏이 생각보다 안 헐렁하네요ㅠ m할걸그랬어요 질은 좋습니다!,5,2024-02-16T17:43:25.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,파파랑랑,여성,160,55,5,0,0,1,246301538,musinsa,https:/data/estimate/2820939_0/gallery_65cf202ba5568.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55629772,photo,상품 사진,굿예뻐요 따봉굿굿 재구매의사잇음 합리적인 가격이에요,5,2024-02-15T22:36:13.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,hosooni,여성,159,44,5,0,0,1,246047085,musinsa,https:/data/estimate/2820939_0/gallery_65ce134c3b06c.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55621763,photo,상품 사진,"그레이 구입 후 마음에 들어어 블랙도 구입했어요.
봄맞이 밝은 컬러도 구입하고 싶은 마음이 들 정도로
데일리로 너무 좋아요.",5,2024-02-15T20:54:43.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,M,,,씸통80,여성,163,54,6,0,0,1,245123549,musinsa,https:/data/estimate/2820939_0/gallery_65cdfb81e86d8.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55608271,photo,상품 사진,우와 배송 진짜 빠르네요 널널한 핏 기본템 갖고싶었는데 넘 만족합니다 길이도 제 키에 딱 맞아요 신발 신으면 바닥에 안 끌려요,5,2024-02-15T17:47:37.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,솜봄솜봄,여성,162,50,5,0,0,1,246510213,musinsa,https:/data/estimate/2820939_0/gallery_65cdcfa80fd96.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55544027,photo,상품 사진,"적당한두께감
핏도너무이쁘고
소재도 보푸라기없고 구김없는 바지예여
허리밴드형이라 너무편하고좋아여",5,2024-02-14T17:47:50.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,M,,,명품입은파랑양말,여성,165,53,3,0,0,1,238880708,musinsa,https:/data/estimate/2820939_0/gallery_65cc7e35556a7.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55517780,style,스타일,넉넉하게 M사이즈로!! 편하고 핏도 좋아요🤗 편하게 자주 입을 수 있을 것 같아요~,5,2024-02-14T01:29:16.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,M,,,희미한밀라노빅백,여성,167,58,3,0,0,1,245606366,musinsa,https:/data/estimate/2820939_0/gallery_65cb98db42bbc.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55506499,photo,상품 사진,"그레이 시키고 좋아서 블랙도 주문했는데, 좋아요. 사이즈도 줄일 필요 없었어요.",5,2024-02-13T21:51:54.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,Hoodyh,여성,163,53,4,0,0,1,243124959,musinsa,https:/data/estimate/2820939_0/gallery_65cb65e925a42.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55464575,style,스타일,빠른배송 감사합니다.. 상품 마음에 들어요.. 재구매 의사 있습니다..🫶🏻🫶🏻,5,2024-02-12T22:12:34.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,M,,,귀한구름빛,여성,165,55,5,0,0,1,235842283,musinsa,https:/data/estimate/2820939_0/gallery_65ca19417af89.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55383942,style,스타일,"사이즈 크게나와 한칫수 작은거 입어두 좋아여.
바지핏이 이쁘며 무릎도 나오지 않아 편하게 잘입고 있어여",5,2024-02-10T11:11:17.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,바람빠진신촌백팩,여성,164,55,3,0,0,1,228043152,musinsa,https:/data/estimate/2820939_0/gallery_65c6db442a57f.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55330536,style,스타일,기존에도 무신사 바지 잘 입었어서 또 구매했어요. 키가 작은편이라 딱 맞는 바지 착기가 쉽지 않았는데 사이즈도 딱 맞아 편하고 좋아요! 디자인도 예뻐요☺️,5,2024-02-08T17:43:01.000+09:00,2,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,모던한신당동더비,여성,158,49,5,0,0,1,244708356,musinsa,https:/data/estimate/2820939_0/gallery_65c49413f3fe1.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55241769,photo,상품 사진,엉덩이가 큰편인데 부각되어 보이지 않아서 좋아요 !! 재질도 좋아서 오래 입을꺼같아요,5,2024-02-06T20:28:23.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,콩이뀽,여성,157,54,3,0,0,1,242802998,musinsa,https:/data/estimate/2820939_0/gallery_65c217d5885cc.jpg | https:/data/estimate/2820939_0/gallery_65c217d63b086.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55144770,photo,상품 사진,"아 모양 너무 마음에 들어서 기절ㅠ 너무 예뻐요 호크룩스템 될 듯, 조거 안어울리는 웨이브체형 당장 주목,, 다만 저한텐 좀 짧아서 밑단 셀프로 다 튿었어요 그러니 좀 나음",5,2024-02-04T13:47:03.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,M,,,갸아앙신난다,여성,171,55,4,0,0,1,242270062,musinsa,https:/data/estimate/2820939_0/gallery_65bf16c5b6d22.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55089937,style,스타일,가격은 합리적이에요!! 디자인은 핀턱이 잡혀있어서 트레이닝복같지만 스타일리쉬해요 세탁후 변형 없었구 배송도 빨라서 좋았어요 다만 제키에는 좀 길어서 수선필요한 거 같아용,5,2024-02-02T23:46:03.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,스마일걸띠,여성,161,47,4,0,0,1,225920113,musinsa,https:/data/estimate/2820939_0/gallery_65bd0028b6d59.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55058741,photo,상품 사진,너무커요.. 통이 정말 너무커요 ㅠㅠ 여자분들은 무조건s사시길..,3,2024-02-02T10:10:21.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,M,,,Hhhhay00,여성,170,66,5,0,0,1,243320104,musinsa,https:/data/estimate/2820939_0/gallery_65bc40ed39069.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
55045057,photo,상품 사진,기본 검정 스웨트 팬츠로 편하게 입기 딱 좋습니다,5,2024-02-01T22:24:31.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,폰지밥스,남성,168,54,7,0,0,1,242446466,musinsa,https:/data/estimate/2820939_0/gallery_65bb9b8db2ff6.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
54917833,style,스타일,"폭이 많이 넓긴한데
편해서 계속 입고 다니다 보니 
핏도 괜찮아 보입니다",5,2024-01-29T15:53:11.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,M,,,미쑥가루,여성,165,60,4,0,0,1,242023117,musinsa,https:/data/estimate/2820939_0/gallery_65b74b56151c8.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
54856269,photo,상품 사진,사이즈도 넉넉하고 편해서 정말 좋아용 만족입니당,5,2024-01-27T14:47:20.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,M,,,Room777,여성,170,60,8,0,0,1,242188128,musinsa,https:/data/estimate/2820939_0/gallery_65b498e69e0e6.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
54757525,photo,상품 사진,"색상별로 있지만 살짝 얇은느낌 입니다..
핏은 굿..
무릎나옴도 적당하고..편하면서 핏이 이뻐 아주 좋아요.",5,2024-01-24T14:26:33.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,명랑한체코울코트,여성,161,48,7,0,0,1,241966284,musinsa,https:/data/estimate/2820939_0/gallery_65b09f88245f8.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
54755936,photo,상품 사진,"핏 너무 예뻐요 대만족템 
키도크고 다리도 긴편인데 s가 긴듯 잘맞아요 
웬만큼 키크신분 아니고선 s하세요!",5,2024-01-24T13:35:05.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,성공쓰,여성,169,60,4,0,0,1,242222083,musinsa,https:/data/estimate/2820939_0/gallery_65b09377af169.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
54596094,photo,상품 사진,"S로 샀는데도 바지가 길고 허리도 넉넉한 편이에요 
허리에 고무줄이 있어서 조절하기 편하네요
면도 부드럽고 오래 입을 수 있을 재질이에요",5,2024-01-19T14:15:09.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,랄라라21,여성,165,54,5,0,0,1,241713596,musinsa,https:/data/estimate/2820939_0/gallery_65aa055bc1384.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
54428920,photo,상품 사진,"어머니 사드렸습니다
얇지만 실루엣 잘 나오고 예쁘네요 어머니도 만족하십니다",5,2024-01-14T21:30:52.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,L,,,CoocooC,남성,183,69,5,0,0,1,235781725,musinsa,https:/data/estimate/2820939_0/gallery_65a3d3fae8dbe.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
54428878,style,스타일,"어머니 사드렸습니다
얇지만 실루엣 잘 나오고 예쁘네요 어머니도 만족하십니다",5,2024-01-14T21:29:52.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,L,,,CoocooC,남성,183,69,5,0,0,1,235781725,musinsa,https:/data/estimate/2820939_0/gallery_65a3d3bf40466.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
54381437,photo,상품 사진,"핏완전이쁩니다 ㅠ 
다리가좀 짧은데 어쩔때는 허리한번접어입기도하고 ㅋㅋ 그냥입어도 신발 신으면 기장이 괜찮았어요
가격절대안아까워요 원단도 짱좋음",5,2024-01-13T14:10:07.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,품격있는로마반지,여성,160,55,4,0,0,1,238077547,musinsa,https:/data/estimate/2820939_0/gallery_65a21b2e8420a.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
53513856,photo,상품 사진,배송 빠르고 생각했던거보다 재질도 너무 마음에 들어서 편하게 입을수 있을듯요 블랙이라 먼지 묻는건 어쩔수 없을듯요 저랑 사이즈 비슷하신분들은 xs도 괜찮았을듯해요 허리는 주먹하나 들어갈정도로 커요 끈이 있어서 괜찮긴하지만요 ,5,2024-01-11T04:39:01.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,halu82,여성,164,49,3,0,0,1,237591330,musinsa,https:/data/estimate/2820939_0/gallery_659ef253b6e30.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
54052950,photo,상품 사진,무탠다드 츄리닝 깔별로 다 샀습니다. 진짜 이만한 퀄리티 없어요ㅠㅠ 흰색 검정색 회색.. 솔직히 엄청 탄탄한 재질은 아닌데 사계절 충분히 입을 수 있는? 기장이 조금만 더 긴게 나왔으면 조켓당 그리고 밴딩인데 고무줄도 있어서 무적입니다.. 츄리닝 바지는 무적권 이 바지.. 이제 오트밀 사야지,5,2024-01-04T17:19:39.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,고급스런동묘장화,여성,169,55,6,0,0,1,232400365,musinsa,https:/data/estimate/2820939_0/gallery_65966a197e4f7.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
53720167,photo,상품 사진,하 너무 좋아요 핏도 대박이고 xs랑 s중에 고민했는데 s하길 너무 잘했어요 ㅎㅎ,5,2023-12-27T13:47:17.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,S,,,mmiinnggjjii,여성,164,50,5,0,0,1,238639906,musinsa,https:/data/estimate/2820939_0/gallery_658bac53d82c2.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
53583087,photo,상품 사진,"재질 탄탄하고 핏도 정말 예쁩니다 !!! 
겨울에 입긴 춥겠지만 조금 덜추울때 입었는데 재질이 워낙 탄탄해서 버틸만했어용 한파엔 무리겠지만요!! 
핏이 정말 예뻐요 ㅠㅠ ",5,2023-12-23T19:20:47.000+09:00,0,2820939,우먼즈 더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [블랙],무신사 스탠다드 우먼,MUSINSA STANDARD WOMAN,musinsastandardwoman,Y,2022-09-27T10:32:09.000+09:00,XS,,,즐거운강남크루넥,여성,162,48,3,0,0,1,227758037,musinsa,https:/data/estimate/2820939_0/gallery_6586b47d69e3a.jpg | https:/data/estimate/2820939_0/gallery_6586b47e39634.jpg,https:/images/goods_img/20220927/2820939/2820939_17625014945098_100.jpg,,,,
